,State,Zip Code,Date,Fuel,Latitude,Longitude
18459,NC,28405,4/1/2023,BEV,34.24769,-77.865815
18460,NC,28405,1/1/2023,BEV,34.24769,-77.865815
18461,NC,28405,1/1/2023,BEV,34.24769,-77.865815
18462,NC,28405,12/1/2022,BEV,34.24769,-77.865815
18463,NC,28405,8/1/2023,BEV,34.24769,-77.865815
18464,NC,28405,9/1/2023,BEV,34.24769,-77.865815
18465,NC,28405,7/1/2023,BEV,34.24769,-77.865815
18466,NC,28405,1/1/2023,BEV,34.24769,-77.865815
18467,NC,28405,4/1/2023,BEV,34.24769,-77.865815
18468,NC,28405,11/1/2022,BEV,34.24769,-77.865815
18469,NC,28405,10/1/2022,BEV,34.24769,-77.865815
18470,NC,28405,2/1/2023,BEV,34.24769,-77.865815
18471,NC,28405,8/1/2023,BEV,34.24769,-77.865815
18472,NC,28405,11/1/2022,BEV,34.24769,-77.865815
18473,NC,28405,11/1/2022,BEV,34.24769,-77.865815
18474,NC,28405,12/1/2022,BEV,34.24769,-77.865815
18475,NC,28405,9/1/2023,BEV,34.24769,-77.865815
18476,NC,28405,7/1/2023,BEV,34.24769,-77.865815
18477,NC,28405,2/1/2023,BEV,34.24769,-77.865815
18478,NC,28405,2/1/2023,BEV,34.24769,-77.865815
18479,NC,28405,5/1/2023,BEV,34.24769,-77.865815
18480,NC,28405,10/1/2022,BEV,34.24769,-77.865815
18481,NC,28405,2/1/2023,BEV,34.24769,-77.865815
18482,NC,28405,4/1/2023,BEV,34.24769,-77.865815
18483,NC,28405,9/1/2023,BEV,34.24769,-77.865815
18484,NC,28405,6/1/2022,BEV,34.24769,-77.865815
18485,NC,28405,10/1/2022,BEV,34.24769,-77.865815
18486,NC,28405,2/1/2022,BEV,34.24769,-77.865815
18487,NC,28405,8/1/2022,BEV,34.24769,-77.865815
18488,NC,28405,8/1/2022,BEV,34.24769,-77.865815
18489,NC,28405,11/1/2022,BEV,34.24769,-77.865815
18490,NC,28405,10/1/2022,BEV,34.24769,-77.865815
18491,NC,28405,12/1/2022,BEV,34.24769,-77.865815
18492,NC,28405,1/1/2023,BEV,34.24769,-77.865815
18493,NC,28405,1/1/2023,BEV,34.24769,-77.865815
18494,NC,28405,3/1/2022,BEV,34.24769,-77.865815
18495,NC,28405,7/1/2022,BEV,34.24769,-77.865815
18496,NC,28405,10/1/2022,BEV,34.24769,-77.865815
18497,NC,28405,1/1/2021,BEV,34.24769,-77.865815
18498,NC,28405,1/1/2021,BEV,34.24769,-77.865815
18499,NC,28405,6/1/2021,BEV,34.24769,-77.865815
18500,NC,28405,5/1/2021,BEV,34.24769,-77.865815
18501,NC,28405,2/1/2021,BEV,34.24769,-77.865815
18502,NC,28405,7/1/2020,BEV,34.24769,-77.865815
18503,NC,28405,4/1/2021,BEV,34.24769,-77.865815
18504,NC,28405,3/1/2021,BEV,34.24769,-77.865815
18505,NC,28405,8/1/2020,BEV,34.24769,-77.865815
18506,NC,28405,10/1/2020,BEV,34.24769,-77.865815
18507,NC,28405,10/1/2020,BEV,34.24769,-77.865815
18508,NC,28405,1/1/2021,BEV,34.24769,-77.865815
18509,NC,28405,1/1/2021,BEV,34.24769,-77.865815
18510,NC,28405,9/1/2020,BEV,34.24769,-77.865815
18511,NC,28405,11/1/2020,BEV,34.24769,-77.865815
18512,NC,28405,12/1/2020,BEV,34.24769,-77.865815
18513,NC,28405,5/1/2021,BEV,34.24769,-77.865815
18514,NC,28405,8/1/2020,BEV,34.24769,-77.865815
18515,NC,28405,6/1/2021,BEV,34.24769,-77.865815
18516,NC,28405,4/1/2021,BEV,34.24769,-77.865815
18517,NC,28405,10/1/2020,BEV,34.24769,-77.865815
18518,NC,28405,12/1/2020,BEV,34.24769,-77.865815
18519,NC,28405,3/1/2021,BEV,34.24769,-77.865815
18520,NC,28405,6/1/2023,BEV,34.24769,-77.865815
18521,NC,28405,3/1/2023,BEV,34.24769,-77.865815
18522,NC,28405,6/1/2021,BEV,34.24769,-77.865815
18523,NC,28405,6/1/2021,BEV,34.24769,-77.865815
18524,NC,28405,10/1/2022,BEV,34.24769,-77.865815
18525,NC,28405,2/1/2023,BEV,34.24769,-77.865815
18526,NC,28405,2/1/2023,BEV,34.24769,-77.865815
18527,NC,28405,10/1/2022,BEV,34.24769,-77.865815
18528,NC,28405,8/1/2023,BEV,34.24769,-77.865815
18529,NC,28405,7/1/2023,BEV,34.24769,-77.865815
18530,NC,28405,6/1/2023,BEV,34.24769,-77.865815
18531,NC,28405,4/1/2023,BEV,34.24769,-77.865815
18532,NC,28405,8/1/2022,BEV,34.24769,-77.865815
18533,NC,28405,9/1/2022,BEV,34.24769,-77.865815
18534,NC,28405,9/1/2022,BEV,34.24769,-77.865815
18535,NC,28405,7/1/2022,BEV,34.24769,-77.865815
18536,NC,28405,11/1/2022,BEV,34.24769,-77.865815
18537,NC,28405,12/1/2022,BEV,34.24769,-77.865815
18538,NC,28405,4/1/2022,BEV,34.24769,-77.865815
18539,NC,28405,1/1/2022,BEV,34.24769,-77.865815
18540,NC,28405,9/1/2022,BEV,34.24769,-77.865815
18541,NC,28405,2/1/2023,BEV,34.24769,-77.865815
18542,NC,28405,12/1/2022,BEV,34.24769,-77.865815
18543,NC,28405,11/1/2022,BEV,34.24769,-77.865815
18544,NC,28405,10/1/2022,BEV,34.24769,-77.865815
18545,NC,28405,4/1/2023,BEV,34.24769,-77.865815
18546,NC,28405,3/1/2023,BEV,34.24769,-77.865815
18547,NC,28405,8/1/2023,BEV,34.24769,-77.865815
18548,NC,28405,9/1/2023,BEV,34.24769,-77.865815
18549,NC,28405,9/1/2023,BEV,34.24769,-77.865815
18550,NC,28405,12/1/2022,BEV,34.24769,-77.865815
18551,NC,28405,9/1/2022,BEV,34.24769,-77.865815
18552,NC,28405,11/1/2022,BEV,34.24769,-77.865815
18553,NC,28405,2/1/2022,BEV,34.24769,-77.865815
18554,NC,28405,11/1/2020,BEV,34.24769,-77.865815
18555,NC,28405,1/1/2021,BEV,34.24769,-77.865815
18556,NC,28405,12/1/2020,BEV,34.24769,-77.865815
18557,NC,28405,5/1/2021,BEV,34.24769,-77.865815
18558,NC,28405,3/1/2021,BEV,34.24769,-77.865815
18559,NC,28405,6/1/2021,BEV,34.24769,-77.865815
18560,NC,28405,4/1/2021,BEV,34.24769,-77.865815
18561,NC,28405,5/1/2023,BEV,34.24769,-77.865815
18562,NC,28405,5/1/2023,BEV,34.24769,-77.865815
18563,NC,28405,2/1/2023,BEV,34.24769,-77.865815
18564,NC,28405,11/1/2022,BEV,34.24769,-77.865815
18565,NC,28405,7/1/2023,BEV,34.24769,-77.865815
18566,NC,28405,3/1/2023,BEV,34.24769,-77.865815
18567,NC,28405,1/1/2023,BEV,34.24769,-77.865815
18568,NC,28405,9/1/2022,BEV,34.24769,-77.865815
18569,NC,28405,6/1/2022,BEV,34.24769,-77.865815
18570,NC,28405,10/1/2022,BEV,34.24769,-77.865815
18571,NC,28405,8/1/2022,BEV,34.24769,-77.865815
18572,NC,28405,1/1/2023,BEV,34.24769,-77.865815
18573,NC,28405,2/1/2022,BEV,34.24769,-77.865815
18574,NC,28405,4/1/2022,BEV,34.24769,-77.865815
18575,NC,28405,4/1/2022,BEV,34.24769,-77.865815
18576,NC,28405,4/1/2021,BEV,34.24769,-77.865815
18577,NC,28405,3/1/2021,BEV,34.24769,-77.865815
18578,NC,28405,5/1/2021,BEV,34.24769,-77.865815
18579,NC,28405,6/1/2021,BEV,34.24769,-77.865815
18580,NC,28405,12/1/2020,BEV,34.24769,-77.865815
18581,NC,28405,4/1/2021,BEV,34.24769,-77.865815
18582,NC,28405,6/1/2021,BEV,34.24769,-77.865815
18583,NC,28405,10/1/2020,BEV,34.24769,-77.865815
18584,NC,28405,7/1/2020,BEV,34.24769,-77.865815
18585,NC,28405,6/1/2021,BEV,34.24769,-77.865815
18586,NC,28405,3/1/2021,BEV,34.24769,-77.865815
18587,NC,28405,2/1/2021,BEV,34.24769,-77.865815
18588,NC,28405,2/1/2021,BEV,34.24769,-77.865815
18589,NC,28405,10/1/2022,BEV,34.24769,-77.865815
18590,NC,28405,2/1/2023,BEV,34.24769,-77.865815
18591,NC,28405,4/1/2023,BEV,34.24769,-77.865815
18592,NC,28405,4/1/2023,BEV,34.24769,-77.865815
18593,NC,28405,4/1/2023,BEV,34.24769,-77.865815
18594,NC,28405,4/1/2023,BEV,34.24769,-77.865815
18595,NC,28405,1/1/2023,BEV,34.24769,-77.865815
18596,NC,28405,1/1/2023,BEV,34.24769,-77.865815
18597,NC,28405,1/1/2023,BEV,34.24769,-77.865815
18598,NC,28405,6/1/2023,BEV,34.24769,-77.865815
18599,NC,28405,7/1/2023,BEV,34.24769,-77.865815
18600,NC,28405,7/1/2023,BEV,34.24769,-77.865815
18601,NC,28405,7/1/2023,BEV,34.24769,-77.865815
18602,NC,28405,8/1/2023,BEV,34.24769,-77.865815
18603,NC,28405,9/1/2023,BEV,34.24769,-77.865815
18604,NC,28405,4/1/2023,BEV,34.24769,-77.865815
18605,NC,28405,7/1/2023,BEV,34.24769,-77.865815
18606,NC,28405,10/1/2022,BEV,34.24769,-77.865815
18607,NC,28405,1/1/2023,BEV,34.24769,-77.865815
18608,NC,28405,1/1/2023,BEV,34.24769,-77.865815
18609,NC,28405,10/1/2020,BEV,34.24769,-77.865815
18610,NC,28405,1/1/2021,BEV,34.24769,-77.865815
18611,NC,28405,7/1/2023,BEV,34.24769,-77.865815
18612,NC,28405,2/1/2023,BEV,34.24769,-77.865815
18613,NC,28405,11/1/2022,BEV,34.24769,-77.865815
18614,NC,28405,11/1/2022,BEV,34.24769,-77.865815
18615,NC,28405,2/1/2022,BEV,34.24769,-77.865815
18616,NC,28405,5/1/2021,BEV,34.24769,-77.865815
18617,NC,28405,5/1/2021,BEV,34.24769,-77.865815
18618,NC,28405,5/1/2022,BEV,34.24769,-77.865815
18619,NC,28405,8/1/2023,BEV,34.24769,-77.865815
18620,NC,28405,5/1/2023,BEV,34.24769,-77.865815
18621,NC,28405,3/1/2023,BEV,34.24769,-77.865815
18622,NC,28405,8/1/2020,BEV,34.24769,-77.865815
18623,NC,28405,5/1/2023,BEV,34.24769,-77.865815
18624,NC,28405,5/1/2022,BEV,34.24769,-77.865815
18625,NC,28405,5/1/2022,BEV,34.24769,-77.865815
18626,NC,28405,11/1/2022,BEV,34.24769,-77.865815
18627,NC,28405,7/1/2020,BEV,34.24769,-77.865815
18628,NC,28405,6/1/2021,BEV,34.24769,-77.865815
18629,NC,28405,9/1/2023,BEV,34.24769,-77.865815
18630,NC,28405,5/1/2022,BEV,34.24769,-77.865815
18631,NC,28405,5/1/2021,BEV,34.24769,-77.865815
18632,NC,28405,9/1/2020,BEV,34.24769,-77.865815
18633,NC,28405,5/1/2022,BEV,34.24769,-77.865815
18634,NC,28405,6/1/2023,BEV,34.24769,-77.865815
18635,NC,28405,6/1/2020,BEV,34.24769,-77.865815
18636,NC,28405,12/1/2020,BEV,34.24769,-77.865815
18637,NC,28405,3/1/2022,BEV,34.24769,-77.865815
18638,NC,28405,12/1/2020,BEV,34.24769,-77.865815
18639,NC,28405,12/1/2022,BEV,34.24769,-77.865815
18640,NC,28405,12/1/2020,BEV,34.24769,-77.865815
18641,NC,28405,8/1/2023,BEV,34.24769,-77.865815
18642,NC,28405,8/1/2023,BEV,34.24769,-77.865815
18643,NC,28405,9/1/2023,BEV,34.24769,-77.865815
18644,NC,28405,1/1/2023,BEV,34.24769,-77.865815
18645,NC,28405,9/1/2023,BEV,34.24769,-77.865815
18646,NC,28405,12/1/2022,BEV,34.24769,-77.865815
18647,NC,28405,12/1/2022,BEV,34.24769,-77.865815
18648,NC,28405,10/1/2022,BEV,34.24769,-77.865815
18649,NC,28405,3/1/2023,BEV,34.24769,-77.865815
18650,NC,28405,7/1/2022,BEV,34.24769,-77.865815
18651,NC,28405,12/1/2022,BEV,34.24769,-77.865815
18652,NC,28405,12/1/2022,BEV,34.24769,-77.865815
18653,NC,28405,8/1/2022,BEV,34.24769,-77.865815
18654,NC,28405,5/1/2022,BEV,34.24769,-77.865815
18655,NC,28405,1/1/2023,BEV,34.24769,-77.865815
18656,NC,28405,8/1/2020,BEV,34.24769,-77.865815
18657,NC,28405,5/1/2021,BEV,34.24769,-77.865815
18658,NC,28405,4/1/2021,BEV,34.24769,-77.865815
18659,NC,28405,10/1/2020,BEV,34.24769,-77.865815
18660,NC,28405,12/1/2022,BEV,34.24769,-77.865815
18661,NC,28405,7/1/2022,BEV,34.24769,-77.865815
18662,NC,28405,7/1/2022,BEV,34.24769,-77.865815
18663,NC,28405,10/1/2022,BEV,34.24769,-77.865815
18664,NC,28405,4/1/2022,BEV,34.24769,-77.865815
18665,NC,28405,10/1/2022,BEV,34.24769,-77.865815
18666,NC,28405,6/1/2021,BEV,34.24769,-77.865815
18667,NC,28405,11/1/2020,BEV,34.24769,-77.865815
18668,NC,28405,5/1/2021,BEV,34.24769,-77.865815
18669,NC,28405,4/1/2021,BEV,34.24769,-77.865815
18670,NC,28405,7/1/2023,BEV,34.24769,-77.865815
18671,NC,28405,4/1/2023,BEV,34.24769,-77.865815
18672,NC,28405,1/1/2023,BEV,34.24769,-77.865815
18673,NC,28405,5/1/2023,BEV,34.24769,-77.865815
18674,NC,28405,3/1/2023,BEV,34.24769,-77.865815
18675,NC,28405,6/1/2023,BEV,34.24769,-77.865815
18676,NC,28405,7/1/2023,BEV,34.24769,-77.865815
18677,NC,28405,10/1/2022,BEV,34.24769,-77.865815
18678,NC,28405,4/1/2023,BEV,34.24769,-77.865815
18679,NC,28405,10/1/2022,BEV,34.24769,-77.865815
18680,NC,28405,7/1/2023,BEV,34.24769,-77.865815
18681,NC,28405,7/1/2023,BEV,34.24769,-77.865815
18682,NC,28405,8/1/2023,BEV,34.24769,-77.865815
18683,NC,28405,6/1/2023,BEV,34.24769,-77.865815
18684,NC,28405,10/1/2022,BEV,34.24769,-77.865815
18685,NC,28405,5/1/2022,BEV,34.24769,-77.865815
18686,NC,28405,5/1/2023,BEV,34.24769,-77.865815
18687,NC,28405,6/1/2021,BEV,34.24769,-77.865815
18688,NC,28405,12/1/2022,BEV,34.24769,-77.865815
18689,NC,28405,1/1/2023,BEV,34.24769,-77.865815
18690,NC,28405,8/1/2022,BEV,34.24769,-77.865815
18691,NC,28405,7/1/2023,BEV,34.24769,-77.865815
18692,NC,28405,6/1/2023,BEV,34.24769,-77.865815
18693,NC,28405,5/1/2023,BEV,34.24769,-77.865815
18694,NC,28405,11/1/2022,BEV,34.24769,-77.865815
18695,NC,28405,8/1/2023,BEV,34.24769,-77.865815
18696,NC,28405,7/1/2023,BEV,34.24769,-77.865815
18697,NC,28405,8/1/2023,BEV,34.24769,-77.865815
18698,NC,28405,7/1/2022,BEV,34.24769,-77.865815
18699,NC,28405,1/1/2023,BEV,34.24769,-77.865815
18700,NC,28405,8/1/2022,BEV,34.24769,-77.865815
18701,NC,28405,12/1/2022,BEV,34.24769,-77.865815
18702,NC,28405,1/1/2023,BEV,34.24769,-77.865815
18703,NC,28405,5/1/2023,BEV,34.24769,-77.865815
18704,NC,28405,11/1/2022,BEV,34.24769,-77.865815
18705,NC,28405,1/1/2023,BEV,34.24769,-77.865815
18706,NC,28405,12/1/2022,BEV,34.24769,-77.865815
18707,NC,28405,12/1/2022,BEV,34.24769,-77.865815
18708,NC,28405,5/1/2023,BEV,34.24769,-77.865815
18709,NC,28405,2/1/2021,BEV,34.24769,-77.865815
18710,NC,28405,3/1/2021,BEV,34.24769,-77.865815
18711,NC,28405,11/1/2020,BEV,34.24769,-77.865815
18712,NC,28405,12/1/2022,BEV,34.24769,-77.865815
18713,NC,28405,3/1/2023,BEV,34.24769,-77.865815
18714,NC,28405,11/1/2022,BEV,34.24769,-77.865815
18715,NC,28405,4/1/2021,BEV,34.24769,-77.865815
18716,NC,28405,11/1/2022,BEV,34.24769,-77.865815
18717,NC,28405,12/1/2020,BEV,34.24769,-77.865815
18718,NC,28405,1/1/2023,BEV,34.24769,-77.865815
18719,NC,27041,7/1/2023,BEV,36.38547,-80.46821
18720,NC,27041,4/1/2023,BEV,36.38547,-80.46821
18721,NC,27041,4/1/2023,BEV,36.38547,-80.46821
18722,NC,27041,2/1/2023,BEV,36.38547,-80.46821
18723,NC,27041,7/1/2022,BEV,36.38547,-80.46821
18724,NC,27041,4/1/2021,BEV,36.38547,-80.46821
18725,NC,27041,7/1/2023,BEV,36.38547,-80.46821
18726,NC,27041,7/1/2020,BEV,36.38547,-80.46821
18727,NC,27041,7/1/2022,BEV,36.38547,-80.46821
18728,NC,27041,5/1/2022,BEV,36.38547,-80.46821
18729,NC,27041,4/1/2023,BEV,36.38547,-80.46821
18730,NC,27041,3/1/2022,BEV,36.38547,-80.46821
18731,NC,27041,6/1/2022,BEV,36.38547,-80.46821
18732,NC,27041,3/1/2021,BEV,36.38547,-80.46821
18733,NC,27041,3/1/2023,BEV,36.38547,-80.46821
18734,NC,27041,6/1/2023,BEV,36.38547,-80.46821
18735,NC,27041,7/1/2023,BEV,36.38547,-80.46821
18736,NC,27041,10/1/2022,BEV,36.38547,-80.46821
18737,NC,27041,1/1/2022,BEV,36.38547,-80.46821
18738,NC,27041,1/1/2021,BEV,36.38547,-80.46821
18739,NC,27041,2/1/2023,BEV,36.38547,-80.46821
18740,NC,27041,11/1/2022,BEV,36.38547,-80.46821
18741,NC,27041,11/1/2022,BEV,36.38547,-80.46821
18742,NC,27041,9/1/2023,BEV,36.38547,-80.46821
18743,NC,27041,5/1/2023,BEV,36.38547,-80.46821
18744,NC,27041,11/1/2022,BEV,36.38547,-80.46821
18745,NC,27041,10/1/2022,BEV,36.38547,-80.46821
18746,NC,27041,11/1/2020,BEV,36.38547,-80.46821
18747,NC,27041,7/1/2023,BEV,36.38547,-80.46821
18748,NC,27041,4/1/2023,BEV,36.38547,-80.46821
18749,NC,27410,7/1/2023,BEV,36.139553,-79.866325
18750,NC,27410,7/1/2023,BEV,36.139553,-79.866325
18751,NC,27410,8/1/2023,BEV,36.139553,-79.866325
18752,NC,27410,1/1/2023,BEV,36.139553,-79.866325
18753,NC,27410,1/1/2023,BEV,36.139553,-79.866325
18754,NC,27410,10/1/2022,BEV,36.139553,-79.866325
18755,NC,27410,10/1/2022,BEV,36.139553,-79.866325
18756,NC,27410,8/1/2022,BEV,36.139553,-79.866325
18757,NC,27410,5/1/2023,BEV,36.139553,-79.866325
18758,NC,27410,2/1/2023,BEV,36.139553,-79.866325
18759,NC,27410,8/1/2023,BEV,36.139553,-79.866325
18760,NC,27410,9/1/2023,BEV,36.139553,-79.866325
18761,NC,27410,9/1/2023,BEV,36.139553,-79.866325
18762,NC,27410,3/1/2023,BEV,36.139553,-79.866325
18763,NC,27410,8/1/2023,BEV,36.139553,-79.866325
18764,NC,27410,12/1/2022,BEV,36.139553,-79.866325
18765,NC,27410,6/1/2023,BEV,36.139553,-79.866325
18766,NC,27410,4/1/2023,BEV,36.139553,-79.866325
18767,NC,27410,5/1/2023,BEV,36.139553,-79.866325
18768,NC,27410,2/1/2023,BEV,36.139553,-79.866325
18769,NC,27410,2/1/2023,BEV,36.139553,-79.866325
18770,NC,27410,11/1/2022,BEV,36.139553,-79.866325
18771,NC,27410,12/1/2022,BEV,36.139553,-79.866325
18772,NC,27410,12/1/2022,BEV,36.139553,-79.866325
18773,NC,27410,4/1/2023,BEV,36.139553,-79.866325
18774,NC,27410,1/1/2023,BEV,36.139553,-79.866325
18775,NC,27410,1/1/2023,BEV,36.139553,-79.866325
18776,NC,27410,7/1/2023,BEV,36.139553,-79.866325
18777,NC,27410,8/1/2023,BEV,36.139553,-79.866325
18778,NC,27410,9/1/2023,BEV,36.139553,-79.866325
18779,NC,27410,11/1/2022,BEV,36.139553,-79.866325
18780,NC,27410,11/1/2022,BEV,36.139553,-79.866325
18781,NC,27410,8/1/2023,BEV,36.139553,-79.866325
18782,NC,27410,7/1/2023,BEV,36.139553,-79.866325
18783,NC,27410,4/1/2023,BEV,36.139553,-79.866325
18784,NC,27410,2/1/2023,BEV,36.139553,-79.866325
18785,NC,27410,2/1/2023,BEV,36.139553,-79.866325
18786,NC,27410,9/1/2022,BEV,36.139553,-79.866325
18787,NC,27410,11/1/2022,BEV,36.139553,-79.866325
18788,NC,27410,3/1/2023,BEV,36.139553,-79.866325
18789,NC,27410,5/1/2023,BEV,36.139553,-79.866325
18790,NC,27410,9/1/2023,BEV,36.139553,-79.866325
18791,NC,27410,6/1/2023,BEV,36.139553,-79.866325
18792,NC,27410,6/1/2023,BEV,36.139553,-79.866325
18793,NC,27410,8/1/2023,BEV,36.139553,-79.866325
18794,NC,27410,11/1/2022,BEV,36.139553,-79.866325
18795,NC,27410,12/1/2022,BEV,36.139553,-79.866325
18796,NC,27410,12/1/2022,BEV,36.139553,-79.866325
18797,NC,27410,12/1/2022,BEV,36.139553,-79.866325
18798,NC,27410,1/1/2023,BEV,36.139553,-79.866325
18799,NC,27410,1/1/2023,BEV,36.139553,-79.866325
18800,NC,27410,1/1/2023,BEV,36.139553,-79.866325
18801,NC,27410,9/1/2022,BEV,36.139553,-79.866325
18802,NC,27410,7/1/2022,BEV,36.139553,-79.866325
18803,NC,27410,3/1/2022,BEV,36.139553,-79.866325
18804,NC,27410,5/1/2022,BEV,36.139553,-79.866325
18805,NC,27410,1/1/2023,BEV,36.139553,-79.866325
18806,NC,27410,7/1/2022,BEV,36.139553,-79.866325
18807,NC,27410,11/1/2022,BEV,36.139553,-79.866325
18808,NC,27410,5/1/2022,BEV,36.139553,-79.866325
18809,NC,27410,8/1/2022,BEV,36.139553,-79.866325
18810,NC,27410,7/1/2022,BEV,36.139553,-79.866325
18811,NC,27410,1/1/2023,BEV,36.139553,-79.866325
18812,NC,27410,11/1/2022,BEV,36.139553,-79.866325
18813,NC,27410,11/1/2022,BEV,36.139553,-79.866325
18814,NC,27410,9/1/2022,BEV,36.139553,-79.866325
18815,NC,27410,1/1/2023,BEV,36.139553,-79.866325
18816,NC,27410,2/1/2022,BEV,36.139553,-79.866325
18817,NC,27410,10/1/2022,BEV,36.139553,-79.866325
18818,NC,27410,12/1/2022,BEV,36.139553,-79.866325
18819,NC,27410,6/1/2022,BEV,36.139553,-79.866325
18820,NC,27410,11/1/2022,BEV,36.139553,-79.866325
18821,NC,27410,1/1/2023,BEV,36.139553,-79.866325
18822,NC,27410,1/1/2023,BEV,36.139553,-79.866325
18823,NC,27410,10/1/2022,BEV,36.139553,-79.866325
18824,NC,27410,1/1/2023,BEV,36.139553,-79.866325
18825,NC,27410,3/1/2022,BEV,36.139553,-79.866325
18826,NC,27410,3/1/2022,BEV,36.139553,-79.866325
18827,NC,27410,8/1/2022,BEV,36.139553,-79.866325
18828,NC,27410,11/1/2022,BEV,36.139553,-79.866325
18829,NC,27410,4/1/2022,BEV,36.139553,-79.866325
18830,NC,27410,7/1/2022,BEV,36.139553,-79.866325
18831,NC,27410,1/1/2021,BEV,36.139553,-79.866325
18832,NC,27410,4/1/2021,BEV,36.139553,-79.866325
18833,NC,27410,3/1/2021,BEV,36.139553,-79.866325
18834,NC,27410,6/1/2021,BEV,36.139553,-79.866325
18835,NC,27410,5/1/2021,BEV,36.139553,-79.866325
18836,NC,27410,5/1/2021,BEV,36.139553,-79.866325
18837,NC,27410,2/1/2021,BEV,36.139553,-79.866325
18838,NC,27410,8/1/2020,BEV,36.139553,-79.866325
18839,NC,27410,7/1/2020,BEV,36.139553,-79.866325
18840,NC,27410,5/1/2021,BEV,36.139553,-79.866325
18841,NC,27410,4/1/2021,BEV,36.139553,-79.866325
18842,NC,27410,2/1/2021,BEV,36.139553,-79.866325
18843,NC,27410,3/1/2021,BEV,36.139553,-79.866325
18844,NC,27410,8/1/2020,BEV,36.139553,-79.866325
18845,NC,27410,10/1/2020,BEV,36.139553,-79.866325
18846,NC,27410,9/1/2020,BEV,36.139553,-79.866325
18847,NC,27410,11/1/2020,BEV,36.139553,-79.866325
18848,NC,27410,5/1/2021,BEV,36.139553,-79.866325
18849,NC,27410,8/1/2020,BEV,36.139553,-79.866325
18850,NC,27410,10/1/2020,BEV,36.139553,-79.866325
18851,NC,27410,7/1/2020,BEV,36.139553,-79.866325
18852,NC,27410,7/1/2020,BEV,36.139553,-79.866325
18853,NC,27410,2/1/2021,BEV,36.139553,-79.866325
18854,NC,27410,5/1/2021,BEV,36.139553,-79.866325
18855,NC,27410,3/1/2021,BEV,36.139553,-79.866325
18856,NC,27410,1/1/2021,BEV,36.139553,-79.866325
18857,NC,27410,1/1/2021,BEV,36.139553,-79.866325
18858,NC,27410,6/1/2021,BEV,36.139553,-79.866325
18859,NC,27410,5/1/2023,BEV,36.139553,-79.866325
18860,NC,27410,12/1/2022,BEV,36.139553,-79.866325
18861,NC,27410,8/1/2023,BEV,36.139553,-79.866325
18862,NC,27410,10/1/2020,BEV,36.139553,-79.866325
18863,NC,27410,8/1/2020,BEV,36.139553,-79.866325
18864,NC,27410,3/1/2021,BEV,36.139553,-79.866325
18865,NC,27410,9/1/2020,BEV,36.139553,-79.866325
18866,NC,27410,5/1/2021,BEV,36.139553,-79.866325
18867,NC,27410,6/1/2021,BEV,36.139553,-79.866325
18868,NC,27410,3/1/2021,BEV,36.139553,-79.866325
18869,NC,27410,5/1/2022,BEV,36.139553,-79.866325
18870,NC,27410,11/1/2022,BEV,36.139553,-79.866325
18871,NC,27410,7/1/2022,BEV,36.139553,-79.866325
18872,NC,27410,12/1/2022,BEV,36.139553,-79.866325
18873,NC,27410,9/1/2022,BEV,36.139553,-79.866325
18874,NC,27410,12/1/2022,BEV,36.139553,-79.866325
18875,NC,27410,1/1/2023,BEV,36.139553,-79.866325
18876,NC,27410,12/1/2022,BEV,36.139553,-79.866325
18877,NC,27410,11/1/2022,BEV,36.139553,-79.866325
18878,NC,27410,11/1/2022,BEV,36.139553,-79.866325
18879,NC,27410,1/1/2023,BEV,36.139553,-79.866325
18880,NC,27410,8/1/2023,BEV,36.139553,-79.866325
18881,NC,27410,9/1/2023,BEV,36.139553,-79.866325
18882,NC,27410,10/1/2022,BEV,36.139553,-79.866325
18883,NC,27410,8/1/2022,BEV,36.139553,-79.866325
18884,NC,27410,1/1/2023,BEV,36.139553,-79.866325
18885,NC,27410,1/1/2023,BEV,36.139553,-79.866325
18886,NC,27410,11/1/2022,BEV,36.139553,-79.866325
18887,NC,27410,12/1/2022,BEV,36.139553,-79.866325
18888,NC,27410,3/1/2022,BEV,36.139553,-79.866325
18889,NC,27410,6/1/2022,BEV,36.139553,-79.866325
18890,NC,27410,6/1/2022,BEV,36.139553,-79.866325
18891,NC,27410,1/1/2022,BEV,36.139553,-79.866325
18892,NC,27410,2/1/2022,BEV,36.139553,-79.866325
18893,NC,27410,12/1/2022,BEV,36.139553,-79.866325
18894,NC,27410,5/1/2023,BEV,36.139553,-79.866325
18895,NC,27410,4/1/2023,BEV,36.139553,-79.866325
18896,NC,27410,1/1/2023,BEV,36.139553,-79.866325
18897,NC,27410,1/1/2023,BEV,36.139553,-79.866325
18898,NC,27410,6/1/2023,BEV,36.139553,-79.866325
18899,NC,27410,6/1/2023,BEV,36.139553,-79.866325
18900,NC,27410,8/1/2023,BEV,36.139553,-79.866325
18901,NC,27410,9/1/2023,BEV,36.139553,-79.866325
18902,NC,27410,7/1/2023,BEV,36.139553,-79.866325
18903,NC,27410,12/1/2022,BEV,36.139553,-79.866325
18904,NC,27410,9/1/2022,BEV,36.139553,-79.866325
18905,NC,27410,9/1/2022,BEV,36.139553,-79.866325
18906,NC,27410,9/1/2022,BEV,36.139553,-79.866325
18907,NC,27410,10/1/2022,BEV,36.139553,-79.866325
18908,NC,27410,3/1/2022,BEV,36.139553,-79.866325
