latitude,longitude,street_address,state,city,zip,country,id,open_date,fuel_type_code
35.161067,-79.421191,10910 S US Highway 15-501,NC,Southern Pines,28387,US,47037,2012-01-31,ELEC
35.161067,-79.421191,10910 S US Highway 15-501,NC,Southern Pines,28387,US,47036,2012-01-31,ELEC
35.44411,-79.1282,3305 NC Highway 87 S,NC,Sanford,27332,US,47034,2012-01-31,ELEC
34.761337,-77.381386,310 Western Blvd,NC,Jacksonville,28546,US,47014,2012-01-31,ELEC
35.64439,-80.48845,629 Jake Alexander Blvd S,NC,Salisbury,28147,US,47032,2012-01-31,ELEC
34.91796,-79.74493,1780 E Broad Ave,NC,Rockingham,28379,US,47031,2012-01-31,ELEC
35.64439,-80.48845,629 Jake Alexander Blvd S,NC,Salisbury,28147,US,47033,2012-01-31,ELEC
36.480616,-80.616003,1994 Rockford St,NC,Mt. Airy,27030,US,47029,2012-01-31,ELEC
36.42331,-77.635287,407 Premier Blvd,NC,Roanoke Rapids,27870,US,47026,2012-01-31,ELEC
36.323241,-79.686657,1123 Freeway Dr,NC,Reidsville,27320,US,47025,2012-01-31,ELEC
36.323241,-79.686657,1123 Freeway Dr,NC,Reidsville,27320,US,47024,2012-01-31,ELEC
35.048239,-77.014397,3315 Highway 70 E,NC,New Bern,28560,US,47019,2012-01-31,ELEC
36.480616,-80.616003,1994 Rockford St,NC,Mt. Airy,27030,US,47030,2012-01-31,ELEC
34.91796,-79.74493,1780 E Broad Ave,NC,Rockingham,28379,US,47028,2012-01-31,ELEC
35.04196,-78.95652,4559 Raeford Rd,NC,Fayetteville,28304,US,47132,2012-02-01,ELEC
35.82973,-78.7646,100 Woodland Pond Dr,NC,Cary,27513,US,47718,2012-02-01,ELEC
35.49416,-79.180591,1007 Hawkins Ave,NC,Sanford,27330,US,43363,2012-02-03,ELEC
35.499836,-82.522586,1865 Hendersonville Rd,NC,Asheville,28803,US,44378,2012-02-29,ELEC
35.597377,-82.549206,164 College St,NC,Asheville,28801,US,44377,2012-02-29,ELEC
35.597527,-82.560582,36 Montford Ave,NC,Asheville,28801,US,44376,2012-02-29,ELEC
35.867552,-78.543695,6600 Louisburg Rd,NC,Raleigh,27616,US,44301,2012-02-29,ELEC
35.99289,-78.9014,510 S Dillard St,NC,Durham,27701,US,47126,2012-03-01,ELEC
35.052556,-78.880206,208 Franklin St,NC,Fayetteville,28301,US,44944,2012-03-15,ELEC
35.323848,-80.773027,1712 J N Pease Pl,NC,Charlotte,28262,US,45858,2012-04-01,ELEC
34.242673,-77.83313,900 Town Center Dr,NC,Wilmington,28405,US,47720,2012-04-12,ELEC
35.562735,-82.63133,255 Smokey Park Hwy,NC,Asheville,28806,US,62314,2012-05-15,ELEC
36.04236,-79.09323,525 College Park Dr,NC,Hillsborough,27278,US,47334,2012-05-25,ELEC
35.950629,-79.063354,2551 Homestead Rd,NC,Chapel Hill,27516,US,47332,2012-05-25,ELEC
35.817516,-78.751668,820 SAS Campus Dr,NC,Cary,27513,US,50689,2012-05-30,ELEC
34.235678,-77.948353,115 Market St,NC,Wilmington,28401,US,49883,2012-05-31,ELEC
35.221981,-80.839984,232 S Davidson St,NC,Charlotte,28202,US,45854,2012-05-31,ELEC
35.563115,-82.630535,205 Smoky Park Hwy,NC,Asheville,28806,US,48678,2012-06-15,ELEC
35.306506,-82.421425,2 E Campus Dr,NC,Flat Rock,28731,US,48682,2012-06-15,ELEC
35.312853,-81.878889,178 Watkins Dr,NC,Forest City,28043,US,50697,2012-06-30,ELEC
36.073889,-79.100586,131 W Margaret Ln,NC,Hillsborough,27278,US,50393,2012-07-01,ELEC
35.483554,-83.31624,498 Tsali Blvd,NC,Cherokee,28719,US,48044,2012-07-05,ELEC
35.651689,-78.706233,9101 Fayetteville Rd,NC,Raleigh,27603,US,49881,2012-08-27,ELEC
35.599429,-82.546527,59 Woodfin Pl,NC,Asheville,28801,US,50392,2012-10-01,ELEC
35.176173,-79.390553,170 W Connecticut Ave,NC,Southern Pines,28387,US,49882,2012-10-09,ELEC
34.99935,-78.31065,412 Southeast Blvd,NC,Clinton,28328,US,49875,2012-10-25,ELEC
34.99935,-78.31065,412 Southeast Blvd,NC,Clinton,28328,US,49874,2012-10-25,ELEC
35.228706,-80.834507,325 E 9th St,NC,Charlotte,28202,US,50691,2012-11-30,ELEC
35.7417,-78.642369,160 Rush St,NC,Raleigh,27603,US,86125,2012-12-06,ELEC
35.83788,-78.642,4351 The Cir at N Hills St,NC,Raleigh,27609,US,169442,2013-01-01,ELEC
35.777283,-78.639281,231 Fayetteville St,NC,Raleigh,27601,US,42397,2013-01-01,ELEC
35.589615,-80.834215,151 E Plaza Dr,NC,Mooresville,28115,US,145491,2013-04-01,ELEC
35.589615,-80.834215,151 E Plaza Dr,NC,Mooresville,28115,US,53885,2013-04-01,ELEC
35.753616,-78.739497,2333 Walnut St,NC,Cary,27511,US,53884,2013-05-01,ELEC
36.211913,-81.680812,461 Rivers St,NC,Boone,28608,US,63368,2013-06-01,ELEC
35.802473,-78.487298,946 Steeple Square Rd,NC,Knightdale,27545,US,52058,2013-06-30,ELEC
35.815061,-78.864062,4000 Louis Stephens Dr,NC,Cary,27519,US,52057,2013-06-30,ELEC
35.3041747,-81.0210277,375 Woodlawn Ave,NC,Mt. Holly,28120,US,52376,2013-07-01,ELEC
35.262936,-81.182459,145 Dr MLK Jr Way,NC,Gastonia,28052,US,50698,2013-08-01,ELEC
36.070788,-79.511222,1080 Piper Ln,NC,Burlington,27215,US,102269,2013-10-31,ELEC
35.793985,-78.750329,210 Hampton Woods Ln,NC,Raleigh,27607,US,60264,2013-11-01,ELEC
35.550684,-82.601894,611 Brevard Rd,NC,Asheville,28806,US,64510,2013-12-01,ELEC
35.972904,-77.846845,651 N. Winstead Avenue,NC,Rocky Mount,27804,US,102277,2013-12-15,ELEC
34.667629,-79.002343,5093 Fayetteville Rd.,NC,Lumberton,28358,US,102274,2014-01-01,ELEC
36.035299,-78.973331,4412 Hillsborough Rd,NC,Durham,27705,US,86066,2014-01-15,ELEC
35.900785,-79.046279,Kenan Drive,NC,Chapel Hill,27514,US,58187,2014-01-20,ELEC
35.896757,-78.760671,9225 Glenwood Ave,NC,Raleigh,27617,US,61411,2014-02-01,ELEC
35.896757,-78.760671,9225 Glenwood Ave,NC,Raleigh,27617,US,61410,2014-02-01,ELEC
35.0435,-80.84951,11222 Providence Rd W,NC,Charlotte,28277,US,68383,2014-02-26,ELEC
35.909422,-79.071185,201 Carr St,NC,Carrboro,27510,US,145473,2014-03-01,ELEC
36.060175,-80.258174,2573-2575 NC-150,NC,Winston-Salem,27127,US,60749,2014-03-15,ELEC
35.438431,-82.53562,649 Airport Rd,NC,Fletcher,28732,US,60789,2014-03-19,ELEC
35.824815,-78.757352,500 SAS Campus Dr,NC,Cary,27513,US,63076,2014-04-01,ELEC
35.822242,-78.757042,600 SAS Campus Dr,NC,Cary,27607,US,63075,2014-04-01,ELEC
35.823401,-78.76124,300 Matrix Dr,NC,Cary,27513,US,63074,2014-04-01,ELEC
36.060492,-79.877721,3902 Wendover Ave W,NC,Greensboro,27407,US,61520,2014-04-29,ELEC
35.080009,-78.94689,3832-3856 Sycamore Dairy Rd,NC,Fayetteville,28303,US,61619,2014-05-07,ELEC
35.267294,-81.098034,203 McAdenville Rd.,NC,Lowell,28098,US,61738,2014-05-17,ELEC
35.2566,-81.042796,620 N. Main Street,NC,Belmont,28012,US,61737,2014-05-17,ELEC
35.466445,-83.920015,17555 Tapoco Rd,NC,Robbinsville,28771,US,114706,2014-07-28,ELEC
35.27153,-81.141587,2525 Court Dr,NC,Gastonia,28054,US,76881,2014-08-01,ELEC
35.828483,-78.767465,104 SAS Campus Dr,NC,Cary,27513,US,68006,2014-09-01,ELEC
35.827144,-78.76066,301 SAS Campus Dr,NC,Cary,27513,US,68005,2014-09-01,ELEC
35.82111,-78.749317,801 SAS Campus Dr,NC,Cary,27513,US,68004,2014-09-01,ELEC
35.478123,-81.221638,2130 E Main St,NC,Lincolnton,28092,US,65509,2014-09-01,ELEC
35.820801,-78.753109,720 SAS Campus Dr,NC,Cary,27513,US,68003,2014-09-01,ELEC
35.994829,-78.905062,305 Jackson St,NC,Durham,27701,US,63239,2014-09-09,ELEC
35.991785,-78.906252,705 Willard Street,NC,Durham,27701,US,63299,2014-09-16,ELEC
35.992578,-78.902123,250 South Mangum Street,NC,Durham,27701,US,63298,2014-09-16,ELEC
35.906068,-79.045679,104 Ridge Rd,NC,Chapel Hill,27514,US,63303,2014-09-16,ELEC
35.90333,-79.052449,Cardinal Deck Skywalk,NC,Chapel Hill,27514,US,63335,2014-09-19,ELEC
35.480846,-82.564542,100 Thunderland Cir,NC,Arden,28704,US,65512,2014-10-01,ELEC
35.316002,-81.176575,131 N Gaston St,NC,Dallas,28034,US,64399,2014-10-15,ELEC
35.229295,-82.335268,100 Orchard Inn Ln,NC,Saluda,28773,US,114709,2014-10-27,ELEC
35.62983,-82.552775,915 Merrimon Ave,NC,Asheville,28804,US,66409,2014-11-01,ELEC
35.262552,-75.569361,49684 Hwy 12,NC,Buxton,27920,US,114658,2014-12-02,ELEC
35.774838,-78.63743,410 S Wilmington St,NC,Raleigh,27601,US,86166,2014-12-23,ELEC
35.834809,-78.635398,305 Church at North Hills St,NC,Raleigh,27609,US,169443,2015-01-01,ELEC
35.37637406573176,-80.56380056138413,635 Alfred Brown Jr Court SW,NC,Concord,28025,US,75480,2015-01-01,ELEC
36.073889,-79.100586,131 W Margaret Ln,NC,Hillsborough,27278,US,47335,2015-01-01,ELEC
35.897388,-79.052478,120 Purefoy Rd,NC,Chapel Hill,27514,US,65520,2015-01-01,ELEC
36.079558,-80.064636,1398 Carrollton Crossing Drive,NC,Kernsersville,27284,US,65924,2015-01-01,ELEC
35.385521,-80.712971,9000 Aviation Blvd,NC,Concord,28027,US,67127,2015-01-01,ELEC
35.586162,-78.79956,134 North Main Street,NC,Fuquay Varina,27526,US,148553,2015-01-09,ELEC
35.581498,-78.770625,7925 Purfoy Rd,NC,Fuquay Varina,27526,US,195620,2015-01-12,ELEC
35.409825,-80.582282,35 Cabarrus Ave W,NC,Concord,28026,US,75481,2015-01-15,ELEC
35.221677,-80.944937,5501 R C Josh Birmingham Pkwy,NC,Charlotte,28208,US,65505,2015-02-04,ELEC
35.052297,-83.196938,445 Main St,NC,Highlands,28741,US,114690,2015-02-13,ELEC
35.601009,-82.548012,46 Orchard St,NC,Asheville,28801,US,76914,2015-03-01,ELEC
35.34075,-80.76579,2720 W Mallard Creek Church Rd,NC,Charlotte,28262,US,102270,2015-03-01,ELEC
35.1067998,-77.04247,509 Pollock St,NC,New Bern,28562,US,114699,2015-04-02,ELEC
35.992658,-78.905999,Julian Carr St,NC,Durham,27701,US,66697,2015-04-12,ELEC
35.208237,-80.86254,2222 South Blvd,NC,Charlotte,28203,US,68384,2015-04-18,ELEC
35.614854,-82.541825,86 Edgemont Rd,NC,Asheville,28801,US,114642,2015-04-24,ELEC
36.11826,-78.903672,106 Mason Rd,NC,Durham,27712,US,114682,2015-04-27,ELEC
36.074911,-79.26771,4000 Arrowhead Blvd,NC,Mebane,27302,US,67172,2015-05-21,ELEC
36.195272,-81.654462,2124 Blowing Rock Rd,NC,Boone,28607,US,114654,2015-05-28,ELEC
35.573886,-83.093919,2300 Swag Rd,NC,Waynesville,28785,US,114716,2015-06-01,ELEC
35.830019,-78.799133,201 MetLife Way,NC,Cary,27513,US,143810,2015-06-01,ELEC
35.2793994,-82.4888109,2701 Kanuga Road,NC,Hendersonville,28739,US,114687,2015-06-17,ELEC
35.342588,-83.890898,4633 Santeetlah Rd,NC,Robbinsville,28771,US,114707,2015-06-22,ELEC
34.235388,-77.82831,1125 Military Cutoff Rd,NC,Wilmington,28405,US,114719,2015-06-24,ELEC
36.093125,-75.808695,8863 Caratoke Hwy,NC,Point Harbor,27964,US,68269,2015-06-29,ELEC
36.214982,-81.675345,190 Hardin St,NC,Boone,28608,US,77396,2015-07-01,ELEC
35.29268,-81.541343,126 W Marion St,NC,Shelby,28150,US,120910,2015-07-01,ELEC
36.104778,-79.50363,100 Campus Dr,NC,Elon,27244,US,114685,2015-07-15,ELEC
35.795027,-78.738174,814 Handsworth Ln,NC,Raleigh,27607,US,68827,2015-08-05,ELEC
34.710116,-76.632036,2400 Lennoxville Rd,NC,Beaufort,28516,US,114646,2015-08-12,ELEC
35.662822,-81.223768,12 S Ashe Ave,NC,Newton,28658,US,114700,2015-08-13,ELEC
35.050994,-83.197429,420 Spring St,NC,Highlands,28741,US,114689,2015-08-24,ELEC
35.913597,-75.60263,7100 S Croatan Hwy,NC,Nags Head,27959,US,69213,2015-08-27,ELEC
36.119675,-80.289502,750 Marguerite Dr,NC,Winston-Salem,27106,US,114721,2015-08-31,ELEC
35.82945,-78.76476,100 Woodland Pond Dr,NC,Cary,27513,US,114660,2015-09-02,ELEC
36.067842,-79.502316,3211 Wilson Dr,NC,Burlington,27215,US,114657,2015-10-05,ELEC
35.2266604,-80.8431913,101 South Tryon Street,NC,Charlotte,28280,US,195220,2015-10-20,ELEC
35.053318,-80.81217,8430 Rea Rd,NC,Charlotte,28277,US,70594,2015-10-21,ELEC
35.846885,-79.041415,11470 Club Dr,NC,Chapel Hill,27517,US,114664,2015-11-06,ELEC
35.949499,-78.995446,3600 Mt. Moriah Rd,NC,Durham,27707,US,114684,2015-11-09,ELEC
35.23576,-82.730093,135 East French Broad St,NC,Brevard,28712,US,114655,2015-11-09,ELEC
35.786773,-78.663311,2100 Hillsborough St,NC,Raleigh,27607,US,114703,2015-11-11,ELEC
36.003871,-78.91213,204 N Buchanan Blvd,NC,Durham,27701,US,114683,2015-11-18,ELEC
35.909583,-79.054686,211 Pittsboro St,NC,Chapel Hill,27516,US,114665,2015-12-09,ELEC
35.642388,-80.484833,1001 Klumac Rd,NC,Salisbury,28147,US,114708,2015-12-10,ELEC
35.069194,-78.92208,352-498 Devers St Honeycutt Park,NC,Fayetteville,28303,US,71809,2015-12-12,ELEC
35.531428,-82.604495,800 Brevard Road,NC,Asheville,28806,US,102268,2015-12-19,ELEC
35.31027,-80.74364,9100 Robert D. Snyder Rd,NC,Charlotte,28223,US,121304,2016-01-01,ELEC
35.30438,-80.736847,8880 Johnson Alumni Way,NC,Charlotte,28223,US,121305,2016-01-01,ELEC
35.30656,-80.72646,9328 Van Landingham Rd,NC,Charlotte,28223,US,121306,2016-01-01,ELEC
36.105313,-79.938316,1000 A Ted Johnson Pkwy,NC,Greensboro,27409,US,73468,2016-01-01,ELEC
35.19562,-79.473736,80 Carolina Vista Dr,NC,Pinehurst,28374,US,114702,2016-01-04,ELEC
35.238498,-82.729392,55 East Campus Dr,NC,Brevard,28712,US,114656,2016-01-20,ELEC
35.111098,-83.099145,25 Frank Allen Rd,NC,Cashiers,28717,US,114662,2016-02-01,ELEC
35.902571,-79.047712,290-296 Manning Dr,NC,Chapel Hill,27514,US,73277,2016-02-04,ELEC
35.41369,-80.857192,10300 Compass St,NC,Huntersville,28078,US,73502,2016-02-12,ELEC
35.215308,-80.853929,1424 South Blvd,NC,Charlotte,28203,US,73527,2016-02-13,ELEC
35.215307,-80.853852,1424 South Blvd,NC,Charlotte,28203,US,73525,2016-02-13,ELEC
35.620754,-82.542186,290 Macon Ave,NC,Asheville,28804,US,114641,2016-03-03,ELEC
35.483174,-83.316004,498 Tsali Blvd,NC,Cherokee,28719,US,114678,2016-03-14,ELEC
35.106758,-77.037017,218 Pollock St,NC,New Bern,28560,US,114698,2016-03-21,ELEC
35.784968,-78.780676,301 S Academy St,NC,Cary,27511,US,114661,2016-03-21,ELEC
35.208469,-82.233456,85 Pine Crest Ln,NC,Tryon,28782,US,114714,2016-03-28,ELEC
35.070875,-80.842091,12325 Johnston Rd,NC,Charlotte,28277,US,114667,2016-04-20,ELEC
33.888258,-78.432809,44 E 1st St,NC,Ocean Isle Beach,28469,US,75527,2016-05-04,ELEC
36.094603,-80.275497,34 Miller St,NC,Winston-Salem,27104,US,81084,2016-05-11,ELEC
36.135234,-81.677183,827 Main St,NC,Blowing Rock,28605,US,114652,2016-06-16,ELEC
34.716518,-76.662908,116 Queen St,NC,Beaufort,28516,US,114645,2016-06-22,ELEC
36.398861,-77.640846,111 Carolina Crossroads Pkwy,NC,Roanoke Rapids,27870,US,76532,2016-06-25,ELEC
36.432713,-77.630786,85 Hampton Blvd,NC,Roanoke Rapids,27870,US,76533,2016-06-25,ELEC
35.154231,-80.837508,4350 Congress St,NC,Charlotte,28209,US,86027,2016-07-01,ELEC
35.185435,-80.92441,2605 Water Ridge Parkway,NC,Charlotte,28217,US,228917,2016-07-18,ELEC
35.443635,-83.938445,14981 Tapoco Rd,NC,Robbinsville,28771,US,114705,2016-07-21,ELEC
35.907631,-75.67063,305 Fernando St,NC,Manteo,27954,US,114693,2016-08-24,ELEC
35.106994,-80.883287,9512 South Blvd,NC,Charlotte,28273,US,78305,2016-09-07,ELEC
34.69077,-77.067127,313 WB McLean Dr,NC,Cape Carteret,28584,US,114659,2016-09-16,ELEC
35.601686,-82.549146,15 Clayton St,NC,Asheville,28801,US,114639,2016-09-19,ELEC
35.896887,-81.558321,1839 Morganton Blvd SW,NC,Lenoir,28645,US,78873,2016-10-07,ELEC
35.8609641,-78.8707416,5000 Davis Drive,NC,Research Triangle Park,27709,US,186169,2016-10-10,ELEC
35.01584,-77.009037,2032 Waterscape Wy,NC,New Bern,28562,US,114697,2016-11-01,ELEC
35.639777,-82.575849,15 N Merrimon Ave,NC,Asheville,28801,US,79380,2016-11-03,ELEC
35.566805,-82.544006,11 Boston Wy,NC,Asheville,28803,US,114643,2016-11-16,ELEC
36.2070886,-81.7715921,2543 Broadstone Rd,NC,Banner Elk,28604,US,114644,2016-11-28,ELEC
36.133358,-81.676381,203 Sunset Dr,NC,Blowing Rock,28605,US,114651,2016-11-29,ELEC
35.786358,-78.649851,425 N Boylan Ave,NC,Raleigh,27603,US,80023,2016-12-01,ELEC
36.139501,-81.673121,185 Chetola Lake Dr,NC,Blowing Rock,28605,US,114650,2016-12-05,ELEC
35.160957,-80.973479,4821 Berwick Town Center Dr,NC,Charlotte,28278,US,80109,2016-12-08,ELEC
35.586702,-82.570643,21 Craven St,NC,Asheville,28806,US,80421,2016-12-15,ELEC
35.996268,-78.947219,Thomas Center Dr Science Drive Garage,NC,Durham,27708,US,80188,2016-12-16,ELEC
35.99613,-78.947421,302 Science Drive Science Drive Garage,NC,Durham,27708,US,80187,2016-12-16,ELEC
35.050642,-80.766069,11809 Providence Rd,NC,Charlotte,28277,US,80325,2016-12-21,ELEC
36.247855,-80.855906,399 NC Highway 268 W,NC,Elkin,28621,US,104308,2017-01-01,ELEC
35.530128,-82.606464,867 Brevard Rd,NC,Asheville,28806,US,81000,2017-01-01,ELEC
35.504331,-82.987681,201 Barber Blvd,NC,Waynesville,28786,US,81001,2017-01-01,ELEC
35.216778,-80.837748,555 S McDowell St,NC,Charlotte,28204,US,114674,2017-01-03,ELEC
35.976409,-78.542788,12050 Retail Dr,NC,Wake Forest,27587,US,114715,2017-02-13,ELEC
35.060577,-80.631499,5510 W Highway 74,NC,Indian Trail,28110,US,85968,2017-03-01,ELEC
35.723071,-77.891723,4815 Ward Blvd,NC,Wilson,27893,US,81755,2017-03-16,ELEC
35.724962,-77.908933,212 Green St E,NC,Wilson,27893,US,81756,2017-03-16,ELEC
36.007654,-78.941509,105 Research Dr,NC,Durham,27706,US,81839,2017-03-22,ELEC
